"COUNTRY","Country","SEX","Gender","ORIGIN","Country of origin","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2015","2015",1787,,
"AUS","Australia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2016","2016",2005,,
"AUS","Australia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2017","2017",1996,,
"AUS","Australia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2018","2018",2206,,
"AUS","Australia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2019","2019",2060,,
"AUS","Australia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2020","2020",2144,,
"AUS","Australia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2021","2021",1976,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2013","2013",1058,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2014","2014",1143,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2015","2015",592,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2016","2016",545,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2017","2017",585,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2018","2018",532,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2019","2019",605,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2020","2020",413,,
"AUS","Australia","F","Female","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2021","2021",562,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2013","2013",866,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2014","2014",870,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2015","2015",497,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2016","2016",524,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2017","2017",488,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2018","2018",454,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2019","2019",433,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2020","2020",293,,
"AUS","Australia","M","Male","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2021","2021",408,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2013","2013",1924,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2014","2014",2013,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2015","2015",1089,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2016","2016",1069,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2017","2017",1073,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2018","2018",986,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2019","2019",1038,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2020","2020",706,,
"AUS","Australia","_T","Total","009","Oceania","ISCED11_6","Bachelor’s or equivalent level","2021","2021",970,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2013","2013",622,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2014","2014",557,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2015","2015",589,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2016","2016",419,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2017","2017",447,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2018","2018",350,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2019","2019",295,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2020","2020",382,,
"AUS","Australia","F","Female","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2021","2021",374,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2013","2013",434,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2014","2014",370,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2015","2015",387,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2016","2016",484,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2017","2017",384,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2018","2018",303,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2019","2019",318,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2020","2020",323,,
"AUS","Australia","M","Male","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2021","2021",312,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2013","2013",1056,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2014","2014",927,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2015","2015",976,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2016","2016",903,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2017","2017",831,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2018","2018",653,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2019","2019",613,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2020","2020",705,,
"AUS","Australia","_T","Total","021","Northern America","ISCED11_6","Bachelor’s or equivalent level","2021","2021",686,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2013","2013",255,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2014","2014",270,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2015","2015",310,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2016","2016",478,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2017","2017",515,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2018","2018",456,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2019","2019",395,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2020","2020",304,,
"AUS","Australia","F","Female","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2021","2021",292,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2013","2013",235,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2014","2014",228,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2015","2015",259,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2016","2016",350,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2017","2017",381,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2018","2018",314,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2019","2019",284,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2020","2020",263,,
"AUS","Australia","M","Male","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2021","2021",235,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2013","2013",490,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2014","2014",498,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2015","2015",569,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2016","2016",828,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2017","2017",896,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2018","2018",770,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2019","2019",679,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2020","2020",567,,
"AUS","Australia","_T","Total","419","Latin America and the Caribbean","ISCED11_6","Bachelor’s or equivalent level","2021","2021",527,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2013","2013",28333,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2014","2014",26125,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2015","2015",24721,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2016","2016",25404,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2017","2017",26092,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2018","2018",29162,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2019","2019",31195,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2020","2020",30848,,
"AUS","Australia","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2021","2021",32151,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2013","2013",24229,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2014","2014",22630,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2015","2015",21309,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2016","2016",21463,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2017","2017",22566,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2018","2018",24441,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2019","2019",26530,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2020","2020",28007,,
"AUS","Australia","M","Male","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2021","2021",28942,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2013","2013",52562,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2014","2014",48755,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2015","2015",46030,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2016","2016",46867,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2017","2017",48658,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2018","2018",53603,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2019","2019",57725,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2020","2020",58855,,
"AUS","Australia","_T","Total","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2021","2021",61093,,
"AUS","Australia","F","Female","007","Europe","ISCED11_6","Bachelor’s or equivalent level","2013","2013",980,,
